-6.086420000000000163e-01,6.266629999999999701e-01,1.676399999999999890e+00
-6.096000000000000307e-01,6.096000000000000307e-01,1.676399999999999890e+00
-6.095049999999999635e-01,6.149780000000000246e-01,2.247900000000000009e+00
-6.087460000000000093e-01,6.257080000000000419e-01,2.247900000000000009e+00
-6.095049999999999635e-01,6.096000000000000307e-01,2.247900000000000009e+00
-6.086110000000000131e-01,6.266589999999999661e-01,2.247900000000000009e+00
-6.072330000000000227e-01,6.363579999999999792e-01,2.247900000000000009e+00
-6.057789999999999564e-01,6.435119999999999729e-01,1.676399999999999890e+00
-6.010480000000000267e-01,6.599350000000000493e-01,1.676399999999999890e+00
-6.049710000000000365e-01,6.468749999999999778e-01,2.247900000000000009e+00
-6.019740000000000091e-01,6.572059999999999569e-01,2.247900000000000009e+00
-6.056979999999999587e-01,6.434950000000000392e-01,2.247900000000000009e+00
-5.945080000000000364e-01,6.757239999999999913e-01,1.676399999999999890e+00
-5.982549999999999812e-01,6.672989999999999755e-01,2.247900000000000009e+00
-6.009780000000000122e-01,6.599089999999999678e-01,2.247900000000000009e+00
-5.862410000000000121e-01,6.906820000000000181e-01,1.676399999999999890e+00
-5.938339999999999730e-01,6.771049999999999569e-01,2.247900000000000009e+00
-5.887320000000000331e-01,6.865750000000000464e-01,2.247900000000000009e+00
-5.944650000000000212e-01,6.757050000000000001e-01,2.247900000000000009e+00
-5.861610000000000431e-01,6.906309999999999949e-01,2.247900000000000009e+00
-5.763509999999999467e-01,7.046200000000000241e-01,1.676399999999999890e+00
-5.829739999999999922e-01,6.956620000000000026e-01,2.247900000000000009e+00
-5.765900000000000469e-01,7.043190000000000284e-01,2.247900000000000009e+00
-5.763409999999999922e-01,7.046109999999999873e-01,2.247900000000000009e+00
-5.696120000000000072e-01,7.125050000000000550e-01,2.247900000000000009e+00
-5.649629999999999930e-01,7.173629999999999729e-01,1.676399999999999890e+00
-5.522200000000000442e-01,7.287510000000000376e-01,1.676399999999999890e+00
-5.620730000000000448e-01,7.201779999999999848e-01,2.247900000000000009e+00
-5.540110000000000312e-01,7.272999999999999465e-01,2.247900000000000009e+00
-5.648999999999999577e-01,7.173009999999999664e-01,2.247900000000000009e+00
-5.382820000000000382e-01,7.386409999999999920e-01,1.676399999999999890e+00
-5.454679999999999529e-01,7.338360000000000438e-01,2.247900000000000009e+00
-5.521810000000000329e-01,7.287000000000000144e-01,2.247900000000000009e+00
-5.233240000000000114e-01,7.469080000000000163e-01,1.676399999999999890e+00
-5.364839999999999609e-01,7.397529999999999939e-01,2.247900000000000009e+00
-5.271059999999999635e-01,7.450210000000000443e-01,2.247900000000000009e+00
-5.382489999999999775e-01,7.385909999999999975e-01,2.247900000000000009e+00
